Crash ID,Vehicle ID,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag
1845619,3476269,0,1,2,6,0,0,,,,,,0,1,0,0,1,1,1,,,,
1845619,3476269,,,,,,,,,,,,,,,,,,,1,1,0,1
1845619,3476270,0,6,2,6,11,0,,,,,,0,0,0,0,1,1,0,,,,
1845619,3476270,,,,,,,,,,,,,,,,,,,1,0,0,1
1845672,,,,,,,,,,,,,,,,,,,,,,,
1845672,3476369,0,1,3,7,51,0,,,,,,0,1,0,0,2,2,1,,,,
1845672,3476369,,,,,,,,,,,,,,,,,,,1,0,0,1
1845672,3476370,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1845672,3476370,,,,,,,,,,,,,,,,,,,1,0,0,1
1845727,,,,,,,,,,,,,,,,,,,,,,,
1845727,3476466,9,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845727,3476466,,,,,,,,,,,,,,,,,,,1,0,0,9
1845727,3476467,9,1,7,3,0,0,,,,,,0,0,3,0,0,3,0,,,,
1845727,3476467,,,,,,,,,,,,,,,,,,,1,0,0,9
1845755,,,,,,,,,,,,,,,,,,,,,,,
1845755,3476516,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845755,3476516,,,,,,,,,,,,,,,,,,,1,0,0,1
1845755,3476517,0,3,1,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1845755,3476517,,,,,,,,,,,,,,,,,,,1,0,0,2
1845835,,,,,,,,,,,,,,,,,,,,,,,
1845835,3476660,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845835,3476660,,,,,,,,,,,,,,,,,,,1,0,0,2
1845835,3476661,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1845835,3476661,,,,,,,,,,,,,,,,,,,1,0,0,1
1845949,,,,,,,,,,,,,,,,,,,,,,,
1845949,3476870,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845949,3476870,,,,,,,,,,,,,,,,,,,1,0,0,1
1845949,3476871,0,6,3,7,11,0,,,4,,,0,0,0,0,1,1,0,,,,
1845949,3476871,,,,,,,,,,,,,,,,,,,1,0,0,2
1845964,,,,,,,,,,,,,,,,,,,,,,,
1845964,3476904,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1845964,3476904,,,,,,,,,,,,,,,,,,,1,0,0,1
1845964,3476905,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1845964,3476905,,,,,,,,,,,,,,,,,,,1,0,0,2
1845971,,,,,,,,,,,,,,,,,,,,,,,
1845971,3476916,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1845971,3476916,,,,,,,,,,,,,,,,,,,1,0,0,2
1845971,3476917,0,6,7,3,11,0,,,,,,0,0,0,0,2,2,0,,,,
1845971,3476917,,,,,,,,,,,,,,,,,,,1,0,0,1
1845971,3476917,,,,,,,,,,,,,,,,,,,2,0,0,1
1845975,,,,,,,,,,,,,,,,,,,,,,,
1845975,3476924,0,1,8,4,0,0,,,,,,0,0,3,0,0,3,1,,,,
1845975,3476924,,,,,,,,,,,,,,,,,,,1,0,0,2
1845975,3476924,,,,,,,,,,,,,,,,,,,2,0,0,1
1845975,3476925,0,1,2,6,0,0,,,,,,0,0,0,0,1,1,0,,,,
1845975,3476925,,,,,,,,,,,,,,,,,,,1,0,0,1
1845982,,,,,,,,,,,,,,,,,,,,,,,
1845982,3476940,0,1,3,7,0,0,,,,,,0,0,2,0,0,2,1,,,,
1845982,3476940,,,,,,,,,,,,,,,,,,,1,0,0,1
1845982,3476940,,,,,,,,,,,,,,,,,,,2,0,0,1
1845982,3476941,0,6,3,7,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1845982,3476941,,,,,,,,,,,,,,,,,,,1,0,0,1
1845982,3476942,0,6,3,7,11,0,,,,,,0,0,0,0,1,1,0,,,,
1845982,3476942,,,,,,,,,,,,,,,,,,,1,0,0,2
1846015,,,,,,,,,,,,,,,,,,,,,,,
1846015,3477001,0,1,8,4,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846015,3477001,,,,,,,,,,,,,,,,,,,1,0,0,2
1846015,3477002,0,6,8,4,11,0,,,,,,0,0,1,0,0,1,0,,,,
1846015,3477002,,,,,,,,,,,,,,,,,,,1,0,0,2
1846016,,,,,,,,,,,,,,,,,,,,,,,
1846016,3477003,0,2,1,7,18,0,,,,,,0,0,0,0,1,1,1,,,,
1846016,3477003,,,,,,,,,,,,,,,,,,,1,0,0,1
1846016,3477004,0,1,3,7,0,0,,,,,,0,0,2,0,0,2,0,,,,
1846016,3477004,,,,,,,,,,,,,,,,,,,1,0,0,2
1846016,3477004,,,,,,,,,,,,,,,,,,,2,0,0,2
1846021,,,,,,,,,,,,,,,,,,,,,,,
1846021,3477013,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846021,3477013,,,,,,,,,,,,,,,,,,,1,0,0,1
1846021,3477014,0,6,8,4,11,0,,,,,,0,0,0,0,1,1,0,,,,
1846021,3477014,,,,,,,,,,,,,,,,,,,1,0,0,1
1846139,,,,,,,,,,,,,,,,,,,,,,,
1846139,3477239,0,1,7,3,0,22,,,,,,0,0,0,0,1,1,1,,,,
1846139,3477239,,,,,,,,,,,,,,,,,,,1,0,0,1
1846139,3477240,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,0,,,,
1846139,3477240,,,,,,,,,,,,,,,,,,,1,0,0,1
1846145,,,,,,,,,,,,,,,,,,,,,,,
1846145,3477249,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846145,3477249,,,,,,,,,,,,,,,,,,,1,0,0,1
1846145,3477250,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1846145,3477250,,,,,,,,,,,,,,,,,,,1,0,0,2
1846158,,,,,,,,,,,,,,,,,,,,,,,
1846158,3477271,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846158,3477271,,,,,,,,,,,,,,,,,,,1,0,0,1
1846158,3477272,0,3,3,5,0,0,,,,,,0,0,1,0,0,1,0,,,,
1846158,3477272,,,,,,,,,,,,,,,,,,,1,0,0,2
1846237,,,,,,,,,,,,,,,,,,,,,,,
1846237,3477417,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846237,3477417,,,,,,,,,,,,,,,,,,,1,0,0,1
1846237,3477418,0,3,5,7,0,0,,,,,,0,0,3,0,0,3,0,,,,
1846237,3477418,,,,,,,,,,,,,,,,,,,1,0,0,2
1846303,,,,,,,,,,,,,,,,,,,,,,,
1846303,3477530,0,1,1,5,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846303,3477530,,,,,,,,,,,,,,,,,,,1,0,0,2
1846303,3477531,0,6,1,5,11,0,,,,,,0,0,2,0,0,2,0,,,,
1846303,3477531,,,,,,,,,,,,,,,,,,,1,0,0,1
1846303,3477531,,,,,,,,,,,,,,,,,,,2,0,0,1
1846318,,,,,,,,,,,,,,,,,,,,,,,
1846318,3477559,1,3,3,5,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846318,3477559,,,,,,,,,,,,,,,,,,,1,0,0,1
1846318,3477560,0,6,5,1,12,0,,,,,,0,0,0,0,1,1,0,,,,
1846318,3477560,,,,,,,,,,,,,,,,,,,1,0,0,2
1846364,,,,,,,,,,,,,,,,,,,,,,,
1846364,3477647,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846364,3477647,,,,,,,,,,,,,,,,,,,1,0,0,2
1846364,3477648,0,6,3,7,11,0,,,,,,0,0,0,0,4,1,0,,,,
1846364,3477648,,,,,,,,,,,,,,,,,,,1,0,0,1
1846364,3477648,,,,,,,,,,,,,,,,,,,2,0,0,2
1846364,3477648,,,,,,,,,,,,,,,,,,,2,0,0,1
1846364,3477648,,,,,,,,,,,,,,,,,,,2,0,0,1
1846373,,,,,,,,,,,,,,,,,,,,,,,
1846373,3477664,0,1,4,8,0,0,,,87,,,0,0,0,0,1,1,1,,,,
1846373,3477664,,,,,,,,,,,,,,,,,,,1,1,0,1
1846373,3477665,0,1,4,8,0,0,,,87,,,0,0,1,0,0,1,0,,,,
1846373,3477665,,,,,,,,,,,,,,,,,,,1,0,0,1
1846373,3477666,0,1,8,4,22,0,,,,,,0,0,1,0,0,1,0,,,,
1846373,3477666,,,,,,,,,,,,,,,,,,,1,0,0,2
1846424,,,,,,,,,,,,,,,,,,,,,,,
1846424,3477762,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846424,3477762,,,,,,,,,,,,,,,,,,,1,0,0,2
1846424,3477763,0,1,3,7,6,0,,,,,,0,0,1,0,0,1,0,,,,
1846424,3477763,,,,,,,,,,,,,,,,,,,1,0,0,2
1846442,,,,,,,,,,,,,,,,,,,,,,,
1846442,3477794,9,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846442,3477794,,,,,,,,,,,,,,,,,,,1,0,0,2
1846442,3477795,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1846442,3477795,,,,,,,,,,,,,,,,,,,1,0,0,1
1846452,,,,,,,,,,,,,,,,,,,,,,,
1846452,3477814,0,2,1,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846452,3477814,,,,,,,,,,,,,,,,,,,1,0,0,1
1846452,3477815,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1846452,3477815,,,,,,,,,,,,,,,,,,,1,0,0,1
1846543,,,,,,,,,,,,,,,,,,,,,,,
1846543,3477990,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846543,3477990,,,,,,,,,,,,,,,,,,,1,1,0,1
1846543,3477991,1,7,3,7,8,0,,,,,,0,0,0,0,0,0,0,,,,
1846555,,,,,,,,,,,,,,,,,,,,,,,
1846555,3478014,0,1,7,3,0,0,,,10,62,,0,0,0,0,1,1,1,,,,
1846555,3478014,,,,,,,,,,,,,,,,,,,1,0,0,2
1846575,,,,,,,,,,,,,,,,,,,,,,,
1846575,3478049,0,1,3,7,0,0,,,,,,0,0,2,0,0,2,1,,,,
1846575,3478049,,,,,,,,,,,,,,,,,,,1,0,0,1
1846575,3478049,,,,,,,,,,,,,,,,,,,2,0,0,1
1846575,3478050,0,6,3,7,11,0,,,,,,0,0,3,0,0,3,0,,,,
1846575,3478050,,,,,,,,,,,,,,,,,,,1,0,0,2
1846641,,,,,,,,,,,,,,,,,,,,,,,
1846641,3478172,0,1,2,6,0,0,,,,,,0,0,3,0,0,3,1,,,,
1846641,3478172,,,,,,,,,,,,,,,,,,,1,0,0,1
1846641,3478173,0,6,2,6,11,0,,,,,,0,0,1,0,0,1,0,,,,
1846641,3478173,,,,,,,,,,,,,,,,,,,1,0,0,1
1846699,,,,,,,,,,,,,,,,,,,,,,,
1846699,3478280,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846699,3478280,,,,,,,,,,,,,,,,,,,1,0,0,1
1846699,3478281,0,3,7,1,0,0,,,,,,0,0,1,0,0,1,0,,,,
1846699,3478281,,,,,,,,,,,,,,,,,,,1,0,0,2
1846707,,,,,,,,,,,,,,,,,,,,,,,
1846707,3478296,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846707,3478296,,,,,,,,,,,,,,,,,,,1,0,0,1
1846707,3478297,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1846707,3478297,,,,,,,,,,,,,,,,,,,1,0,0,1
1846797,,,,,,,,,,,,,,,,,,,,,,,
1846797,3478477,0,3,5,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846797,3478477,,,,,,,,,,,,,,,,,,,1,0,0,1
1846797,3478478,0,1,1,5,0,0,,,,,,0,0,0,0,1,1,0,,,,
1846797,3478478,,,,,,,,,,,,,,,,,,,1,0,0,1
1846812,,,,,,,,,,,,,,,,,,,,,,,
1846812,3478499,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1846812,3478499,,,,,,,,,,,,,,,,,,,1,0,0,1
1846812,3478500,0,3,3,5,0,0,,,,,,0,0,0,0,1,1,0,,,,
1846812,3478500,,,,,,,,,,,,,,,,,,,1,0,0,2
1846840,,,,,,,,,,,,,,,,,,,,,,,
1846840,3478549,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1846840,3478549,,,,,,,,,,,,,,,,,,,1,0,0,1
1846840,3478550,0,6,3,7,11,0,,,13,,,0,0,0,0,1,1,0,,,,
1846840,3478550,,,,,,,,,,,,,,,,,,,1,0,0,1
1846840,3478551,0,6,3,7,11,0,,,6,,,0,0,0,0,1,1,0,,,,
1846840,3478551,,,,,,,,,,,,,,,,,,,1,0,0,1
1846965,,,,,,,,,,,,,,,,,,,,,,,
1846965,3478791,0,1,3,7,0,0,,,,,,0,1,0,0,1,1,1,,,,
1846965,3478791,,,,,,,,,,,,,,,,,,,1,0,0,9
1846965,3478792,0,1,3,7,0,0,,,,,,0,0,0,0,2,2,0,,,,
1846965,3478792,,,,,,,,,,,,,,,,,,,1,0,0,2
1847023,,,,,,,,,,,,,,,,,,,,,,,
1847023,3478893,0,3,8,1,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847023,3478893,,,,,,,,,,,,,,,,,,,1,0,0,2
1847023,3478894,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,0,,,,
1847023,3478894,,,,,,,,,,,,,,,,,,,1,0,0,1
1847026,,,,,,,,,,,,,,,,,,,,,,,
1847026,3478898,0,2,2,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847026,3478898,,,,,,,,,,,,,,,,,,,1,0,0,2
1847026,3478899,0,2,2,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1847026,3478899,,,,,,,,,,,,,,,,,,,1,0,0,2
1847080,,,,,,,,,,,,,,,,,,,,,,,
1847080,3479000,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847080,3479000,,,,,,,,,,,,,,,,,,,1,0,0,2
1847080,3479001,0,6,3,7,11,0,,,,,,0,0,2,0,0,2,0,,,,
1847080,3479001,,,,,,,,,,,,,,,,,,,1,0,0,2
1847084,,,,,,,,,,,,,,,,,,,,,,,
1847084,3479007,0,1,1,5,32,0,,,40,62,13,0,0,1,0,0,1,1,,,,
1847084,3479007,,,,,,,,,,,,,,,,,,,1,0,0,2
1847084,3479008,0,1,3,7,22,0,,,,,,0,0,1,0,1,2,0,,,,
1847084,3479008,,,,,,,,,,,,,,,,,,,1,0,0,2
1847084,3479008,,,,,,,,,,,,,,,,,,,2,0,0,2
1847184,,,,,,,,,,,,,,,,,,,,,,,
1847184,3479200,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847184,3479200,,,,,,,,,,,,,,,,,,,1,0,0,9
1847184,3479201,0,1,7,3,0,0,,,,,,0,0,2,0,0,2,0,,,,
1847184,3479201,,,,,,,,,,,,,,,,,,,1,0,0,1
1847234,,,,,,,,,,,,,,,,,,,,,,,
1847234,3479295,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847234,3479295,,,,,,,,,,,,,,,,,,,1,0,0,2
1847234,3479296,0,6,3,7,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1847234,3479296,,,,,,,,,,,,,,,,,,,1,0,0,1
1847234,3479296,,,,,,,,,,,,,,,,,,,2,0,0,2
1847234,3479297,0,6,3,7,22,0,,,,,,0,0,1,0,0,1,0,,,,
1847234,3479297,,,,,,,,,,,,,,,,,,,1,0,0,2
1847302,,,,,,,,,,,,,,,,,,,,,,,
1847302,3479429,0,3,5,7,0,0,,,,,,0,1,0,0,1,1,1,,,,
1847302,3479429,,,,,,,,,,,,,,,,,,,1,1,0,9
1847302,3479430,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1847302,3479430,,,,,,,,,,,,,,,,,,,1,0,0,1
1847308,,,,,,,,,,,,,,,,,,,,,,,
1847308,3479442,0,5,1,5,18,0,,,,,,0,1,0,0,1,1,1,,,,
1847308,3479442,,,,,,,,,,,,,,,,,,,1,1,0,9
1847308,3479443,0,1,4,8,0,0,,,,,,0,0,0,0,2,2,0,,,,
1847308,3479443,,,,,,,,,,,,,,,,,,,1,0,0,1
1847308,3479443,,,,,,,,,,,,,,,,,,,2,0,0,2
1847313,,,,,,,,,,,,,,,,,,,,,,,
1847313,3479451,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847313,3479451,,,,,,,,,,,,,,,,,,,1,0,0,1
1847313,3479452,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,0,,,,
1847313,3479452,,,,,,,,,,,,,,,,,,,1,0,0,1
1847332,,,,,,,,,,,,,,,,,,,,,,,
1847332,3479488,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847332,3479488,,,,,,,,,,,,,,,,,,,1,0,0,1
1847332,3479489,0,6,3,7,11,0,,,,,,0,0,0,0,1,1,0,,,,
1847332,3479489,,,,,,,,,,,,,,,,,,,1,0,0,2
1847352,,,,,,,,,,,,,,,,,,,,,,,
1847352,3479530,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847352,3479530,,,,,,,,,,,,,,,,,,,1,0,0,2
1847352,3479531,0,1,4,8,0,0,,,,,,0,0,2,0,0,2,0,,,,
1847352,3479531,,,,,,,,,,,,,,,,,,,1,0,0,1
1847352,3479531,,,,,,,,,,,,,,,,,,,2,0,0,2
1847358,,,,,,,,,,,,,,,,,,,,,,,
1847358,3479542,0,1,7,3,0,0,,,,,,0,1,0,0,1,1,1,,,,
1847358,3479542,,,,,,,,,,,,,,,,,,,1,1,0,1
1847358,3479543,0,6,7,3,11,0,,,13,,,0,0,0,0,2,2,0,,,,
1847358,3479543,,,,,,,,,,,,,,,,,,,1,0,0,1
1847358,3479544,0,6,7,3,22,0,,,,,,0,0,0,0,1,1,0,,,,
1847358,3479544,,,,,,,,,,,,,,,,,,,1,0,0,9
1847366,,,,,,,,,,,,,,,,,,,,,,,
1847366,3479559,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847366,3479559,,,,,,,,,,,,,,,,,,,1,0,0,1
1847366,3479560,0,1,7,3,6,0,,,,,,0,0,1,0,0,1,0,,,,
1847366,3479560,,,,,,,,,,,,,,,,,,,1,0,0,1
1847371,,,,,,,,,,,,,,,,,,,,,,,
1847371,3479570,0,1,4,8,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847371,3479570,,,,,,,,,,,,,,,,,,,1,0,0,9
1847371,3479571,0,1,4,8,0,0,,,13,,,0,0,0,0,1,1,0,,,,
1847371,3479571,,,,,,,,,,,,,,,,,,,1,0,0,2
1847371,3479572,0,1,4,8,22,0,,,,,,0,0,1,0,0,1,0,,,,
1847371,3479572,,,,,,,,,,,,,,,,,,,1,0,0,2
1847378,,,,,,,,,,,,,,,,,,,,,,,
1847378,3479587,0,1,1,5,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847378,3479587,,,,,,,,,,,,,,,,,,,1,0,0,1
1847378,3479588,0,1,3,7,0,0,,,,,,0,0,1,0,0,1,0,,,,
1847378,3479588,,,,,,,,,,,,,,,,,,,1,0,0,1
1847385,,,,,,,,,,,,,,,,,,,,,,,
1847385,3479601,1,2,8,5,16,0,,,,,,0,0,0,0,1,1,1,,,,
1847385,3479601,,,,,,,,,,,,,,,,,,,1,0,0,1
1847385,0,,,,,,,,,,,,,,,,,,,4,0,0,1
1847483,,,,,,,,,,,,,,,,,,,,,,,
1847483,3479794,1,1,3,7,0,0,,,43,79,,0,0,1,0,0,1,1,,,,
1847483,3479794,,,,,,,,,,,,,,,,,,,1,0,0,1
1847491,,,,,,,,,,,,,,,,,,,,,,,
1847491,3479809,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847491,3479809,,,,,,,,,,,,,,,,,,,1,0,0,1
1847491,3479810,0,1,7,3,0,0,,,13,,,0,0,3,1,0,1,0,,,,
1847491,3479810,,,,,,,,,,,,,,,,,,,1,0,0,2
1847491,3479810,,,,,,,,,,,,,,,,,,,2,0,0,2
1847491,3479810,,,,,,,,,,,,,,,,,,,2,0,0,2
1847491,3479811,0,1,7,3,22,0,,,,,,0,0,2,0,0,2,0,,,,
1847491,3479811,,,,,,,,,,,,,,,,,,,1,0,0,1
1847500,,,,,,,,,,,,,,,,,,,,,,,
1847500,3479827,0,1,3,7,0,0,,,,,,0,1,0,0,1,1,1,,,,
1847500,3479827,,,,,,,,,,,,,,,,,,,1,1,0,9
1847500,3479828,0,6,3,7,11,0,,,,,,0,0,1,0,0,1,0,,,,
1847500,3479828,,,,,,,,,,,,,,,,,,,1,0,0,1
1847540,,,,,,,,,,,,,,,,,,,,,,,
1847540,3479904,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847540,3479904,,,,,,,,,,,,,,,,,,,1,0,0,1
1847540,3479905,0,6,7,3,11,0,,,13,,,0,0,2,0,0,2,0,,,,
1847540,3479905,,,,,,,,,,,,,,,,,,,1,0,0,1
1847540,3479905,,,,,,,,,,,,,,,,,,,2,0,0,2
1847540,3479906,0,6,7,3,22,0,,,13,,,0,0,2,0,0,2,0,,,,
1847540,3479906,,,,,,,,,,,,,,,,,,,1,0,0,1
1847540,3479907,0,6,7,3,22,0,,,,,,0,0,3,0,0,3,0,,,,
1847540,3479907,,,,,,,,,,,,,,,,,,,1,0,0,2
1847575,,,,,,,,,,,,,,,,,,,,,,,
1847575,3479972,0,1,3,7,0,0,,,,,,0,0,0,0,1,1,1,,,,
1847575,3479972,,,,,,,,,,,,,,,,,,,1,0,0,1
1847575,3479973,0,6,3,7,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1847575,3479973,,,,,,,,,,,,,,,,,,,1,0,0,1
1847575,3479974,0,6,3,7,22,0,,,,,,0,0,4,0,0,4,0,,,,
1847575,3479974,,,,,,,,,,,,,,,,,,,1,0,0,2
1847575,3479974,,,,,,,,,,,,,,,,,,,2,0,0,1
1847667,,,,,,,,,,,,,,,,,,,,,,,
1847667,3480148,0,3,5,7,18,0,,,,,,0,0,0,0,1,1,1,,,,
1847667,3480148,,,,,,,,,,,,,,,,,,,1,0,0,1
1847667,3480149,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,0,,,,
1847667,3480149,,,,,,,,,,,,,,,,,,,1,0,0,1
1847722,,,,,,,,,,,,,,,,,,,,,,,
1847722,3480269,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847722,3480269,,,,,,,,,,,,,,,,,,,1,0,0,2
1847722,3480270,0,6,7,3,11,0,,,,,,0,0,3,0,0,3,0,,,,
1847722,3480270,,,,,,,,,,,,,,,,,,,1,0,0,1
1847722,3480270,,,,,,,,,,,,,,,,,,,2,0,0,2
1847722,3480270,,,,,,,,,,,,,,,,,,,2,0,0,1
1847889,,,,,,,,,,,,,,,,,,,,,,,
1847889,3480591,0,1,2,6,0,0,,,,,,0,0,3,0,0,3,1,,,,
1847889,3480591,,,,,,,,,,,,,,,,,,,1,0,0,1
1847889,3480592,0,3,1,2,18,0,,,,,,0,0,0,0,1,1,0,,,,
1847889,3480592,,,,,,,,,,,,,,,,,,,1,0,0,1
1847898,,,,,,,,,,,,,,,,,,,,,,,
1847898,3480608,0,1,4,8,0,0,,,,,,0,0,2,0,0,2,1,,,,
1847898,3480608,,,,,,,,,,,,,,,,,,,1,0,0,1
1847898,3480608,,,,,,,,,,,,,,,,,,,2,0,0,2
1847898,3480609,0,3,8,1,0,0,,,,,,0,0,2,0,0,2,0,,,,
1847898,3480609,,,,,,,,,,,,,,,,,,,1,0,0,1
1847900,,,,,,,,,,,,,,,,,,,,,,,
1847900,3480612,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847900,3480612,,,,,,,,,,,,,,,,,,,1,0,0,1
1847900,3480613,0,6,7,3,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1847900,3480613,,,,,,,,,,,,,,,,,,,1,0,0,1
1847900,3480614,0,6,7,3,11,0,,,,,,0,0,0,0,1,1,0,,,,
1847900,3480614,,,,,,,,,,,,,,,,,,,1,0,0,2
1847935,,,,,,,,,,,,,,,,,,,,,,,
1847935,3480682,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847935,3480682,,,,,,,,,,,,,,,,,,,1,0,0,2
1847935,3480683,0,6,7,3,11,0,,,13,,,0,0,1,0,0,1,0,,,,
1847935,3480683,,,,,,,,,,,,,,,,,,,1,0,0,1
1847935,3480684,0,6,7,3,22,0,,,,,,0,0,0,0,1,1,0,,,,
1847935,3480684,,,,,,,,,,,,,,,,,,,1,0,0,2
1847949,,,,,,,,,,,,,,,,,,,,,,,
1847949,3480709,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847949,3480709,,,,,,,,,,,,,,,,,,,1,0,0,1
1847949,3480710,0,6,8,4,12,0,,,13,,,0,0,1,0,0,1,0,,,,
1847949,3480710,,,,,,,,,,,,,,,,,,,1,0,0,1
1847949,3480711,0,1,4,8,22,0,,,,,,0,0,0,0,1,1,0,,,,
1847949,3480711,,,,,,,,,,,,,,,,,,,1,0,0,1
1847958,,,,,,,,,,,,,,,,,,,,,,,
1847958,3480728,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1847958,3480728,,,,,,,,,,,,,,,,,,,1,0,0,1
1847958,3480729,0,1,7,3,0,0,,,,,,0,0,0,0,1,1,0,,,,
1847958,3480729,,,,,,,,,,,,,,,,,,,1,0,0,1
1848047,,,,,,,,,,,,,,,,,,,,,,,
1848047,3480900,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848047,3480900,,,,,,,,,,,,,,,,,,,1,0,0,1
1848047,3480901,0,6,4,8,11,0,,,4,10,,0,0,1,0,0,1,0,,,,
1848047,3480901,,,,,,,,,,,,,,,,,,,1,0,0,2
1848054,,,,,,,,,,,,,,,,,,,,,,,
1848054,3480915,0,1,7,3,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848054,3480915,,,,,,,,,,,,,,,,,,,1,0,0,1
1848054,3480916,0,6,7,3,11,0,,,,,,0,0,1,0,0,1,0,,,,
1848054,3480916,,,,,,,,,,,,,,,,,,,1,0,0,1
1848083,,,,,,,,,,,,,,,,,,,,,,,
1848083,3480966,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848083,3480966,,,,,,,,,,,,,,,,,,,1,0,0,1
1848083,3480967,0,1,4,8,0,0,,,,,,0,0,1,0,0,1,0,,,,
1848083,3480967,,,,,,,,,,,,,,,,,,,1,0,0,1
1848156,,,,,,,,,,,,,,,,,,,,,,,
1848156,3481101,0,1,8,4,0,0,,,,,,0,0,1,0,0,1,1,,,,
1848156,3481101,,,,,,,,,,,,,,,,,,,1,0,0,1
1848156,3481102,0,1,8,4,6,0,,,13,,,0,0,1,0,0,1,0,,,,
1848156,3481102,,,,,,,,,,,,,,,,,,,1,0,0,2
1848156,3481103,0,6,8,4,22,0,,,,,,0,0,1,0,0,1,0,,,,
1848156,3481103,,,,,,,,,,,,,,,,,,,1,0,0,1
1848222,,,,,,,,,,,,,,,,,,,,,,,
