Crash ID,Participant ID,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1841685,3951914.0,22.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841691,3951924.0,43.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1841691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841691,3951925.0,27.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841693,3951928.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1841693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841693,3951929.0,32.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1841693,3951930.0,3.0,,,4.0,4.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1841708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841708,3951962.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841708,3951963.0,45.0,2.0,4.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841725,3951997.0,16.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841725,3951998.0,2.0,,,3.0,4.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841725,3951999.0,24.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841766,3952092.0,31.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1841766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841766,3952093.0,74.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841806,3952188.0,47.0,3.0,1.0,3.0,6.0,,,,,,17.0,51.0,50.0,,33.0,30.0,,,,,,0.0,0.0,0.0,,,,,
1841855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841855,3952299.0,56.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1841855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841855,3952300.0,56.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841855,3952301.0,54.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1841914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841914,3952432.0,70.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,47.0,79.0,,1.0,,,,,,,,,0.0,,,,,
1842069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842069,3952797.0,23.0,1.0,1.0,9.0,9.0,,,,,,0.0,29.0,20.0,,2.0,4.0,,,,,,0.0,0.0,0.0,,,,,
1842069,3952798.0,14.0,,,4.0,,,1.0,5.0,1.0,1.0,35.0,0.0,,,19.0,,,,,,,0.0,0.0,0.0,,,,,
1842069,3952799.0,13.0,,,3.0,,,1.0,5.0,1.0,1.0,35.0,0.0,,,19.0,,,,,,,0.0,0.0,0.0,,,,,
1842180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842180,3953069.0,20.0,1.0,2.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1842180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842180,3953070.0,39.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842180,3953071.0,37.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842244,3953215.0,17.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1842244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842244,3953216.0,26.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842388,3953561.0,27.0,1.0,1.0,9.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1842388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842388,3953562.0,31.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842703,3954301.0,63.0,1.0,1.0,9.0,2.0,0.0,,,,,38.0,26.0,,,27.0,29.0,,,,,,0.0,0.0,0.0,,,,,
1842703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842703,3954302.0,32.0,1.0,2.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1842703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842703,3954303.0,55.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1842703,3954304.0,70.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842741,3954397.0,33.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,47.0,81.0,,1.0,,,,,,,0.0,0.0,0.0,,,,,
1842741,3954398.0,27.0,,,3.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,9.0,9.0,0.0,,,,,
1842822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842822,3954570.0,30.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1842822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842822,3954571.0,63.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842822,3954572.0,37.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842862,3954658.0,29.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1842862,3954659.0,4.0,,,4.0,4.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1842862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842862,3954660.0,20.0,1.0,1.0,4.0,2.0,,,,,,0.0,28.0,,,2.0,,,,,,,0.0,0.0,0.0,,,,,
1842862,3954661.0,19.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843136,3955247.0,64.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843136,3955248.0,24.0,1.0,1.0,9.0,9.0,,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1843196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843196,3955398.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,9.0,9.0,0.0,,,,,
1843196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843196,3955399.0,26.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,9.0,9.0,0.0,,,,,
1843196,3955400.0,26.0,,,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,9.0,0.0,,,,,
1843399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843399,3955841.0,17.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1843399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843399,3955842.0,45.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843400,3955843.0,28.0,1.0,1.0,3.0,9.0,,,,,,0.0,52.0,47.0,,32.0,1.0,,,,,,,,0.0,,,,,
1843400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843400,3955844.0,80.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843400,3955845.0,0.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843400,3955846.0,51.0,2.0,4.0,4.0,9.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843445,3955958.0,56.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1843445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843445,3955959.0,17.0,2.0,4.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843445,3955960.0,0.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843562,3956224.0,16.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1843562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843562,3956225.0,45.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843562,3956226.0,41.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843658,3956457.0,20.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1843658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843658,3956458.0,21.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,0.0,0.0,0.0,,,,,
1843709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843709,3956583.0,28.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,4.0,28.0,,2.0,,,,,,,,,0.0,,,,,
1843709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843709,3956584.0,32.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843746,3956671.0,67.0,1.0,1.0,9.0,9.0,,,,,,0.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1843746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843746,3956672.0,70.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843746,3956673.0,79.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843752,3956688.0,47.0,1.0,1.0,9.0,9.0,,,,,,0.0,4.0,28.0,,2.0,,,,,,,,,0.0,,,,,
1843752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843752,3956689.0,18.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843752,3956690.0,19.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843752,3956691.0,60.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843763,3956719.0,58.0,2.0,4.0,3.0,6.0,,,,,,17.0,43.0,42.0,,7.0,,,1.0,,,86.0,0.0,0.0,0.0,,,,,
1843763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843763,3956720.0,48.0,2.0,4.0,3.0,6.0,,,,,,0.0,0.0,,,0.0,,,1.0,,,86.0,0.0,0.0,0.0,,,,,
1843763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843763,3956721.0,39.0,2.0,4.0,2.0,6.0,,,,,,22.0,43.0,42.0,,7.0,,,1.0,,,86.0,0.0,0.0,0.0,,,,,
1843796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843796,3956805.0,26.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1843796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843796,3956806.0,55.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,4.0,28.0,,8.0,2.0,,,,,86.0,0.0,0.0,0.0,,,,,
1843814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843814,3956847.0,40.0,1.0,2.0,9.0,2.0,1.0,,,,,17.0,47.0,79.0,80.0,1.0,,,,,,,0.0,0.0,0.0,,,,,
1843814,3956848.0,18.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843842,3956917.0,25.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,45.0,26.0,,13.0,,,,,,,,,0.0,,,,,
1843842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843842,3956918.0,21.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843842,3956919.0,20.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843842,3956920.0,16.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843872,3956989.0,28.0,2.0,4.0,9.0,9.0,,,,,,17.0,81.0,,,10.0,,,,,,,,,0.0,,,,,
1843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843872,3956990.0,60.0,,,4.0,,,0.0,0.0,0.0,10.0,50.0,0.0,,,0.0,,,5.0,,,,,,0.0,,,,,
1843940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843940,3957146.0,25.0,1.0,2.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,92.0,,,86.0,0.0,0.0,0.0,,,,,
1843940,3957147.0,20.0,,,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843953,3957177.0,75.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,42.0,,,29.0,,,,,,,0.0,0.0,0.0,,,,,
1843953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843953,3957178.0,64.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1843953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843953,3957179.0,26.0,1.0,2.0,4.0,2.0,0.0,,,,,22.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1843953,3957180.0,25.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843953,3957181.0,58.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1843953,3957182.0,58.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844151,3957622.0,46.0,1.0,1.0,9.0,9.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844151,3957623.0,46.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844151,3957624.0,70.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844301,3957954.0,24.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844301,3957955.0,49.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844339,3958046.0,36.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844339,3958047.0,19.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844458,3958330.0,29.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844458,3958331.0,61.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844458,3958332.0,75.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844458,3958333.0,60.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844458,3958334.0,71.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844484,3958400.0,34.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,83.0,81.0,,10.0,,,,,,,0.0,0.0,0.0,,,,,
1844488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844488,3958408.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844488,3958409.0,30.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844488,3958410.0,36.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844762,3959024.0,38.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,7.0,,,,,,,,,0.0,,,,,
1844762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844762,3959025.0,63.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844762,3959026.0,77.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844762,3959027.0,67.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844813,3959146.0,36.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844813,3959147.0,51.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844857,3959255.0,63.0,1.0,1.0,9.0,2.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1844857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844857,3959256.0,39.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844857,3959257.0,12.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844857,3959258.0,28.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844857,3959259.0,56.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844942,3959446.0,31.0,2.0,4.0,4.0,2.0,0.0,,,,,0.0,47.0,80.0,,1.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1844942,3959447.0,28.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844942,3959448.0,32.0,,,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1844976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844976,3959522.0,26.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1844976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844976,3959523.0,47.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845024,3959625.0,29.0,2.0,4.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845024,3959626.0,21.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845085,3959771.0,22.0,2.0,4.0,9.0,2.0,,,,,,38.0,26.0,,,27.0,29.0,,,,,,0.0,0.0,0.0,,,,,
1845085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845085,3959772.0,58.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845085,3959773.0,58.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
